,site,target_name,sample_name,Ct_mean,Ct_sd,quantity_mean,quantity_sd,run,Date_collected,ID,species,host_plant,date_processed,pollen,dil.factor,apiary_near_far,genome_copbee,ACT_genome_copbee,norm_genome_copbee,norm_genome_copbeeHB,Ct_mean_hb,HBCollected,virusBINY_PreFilter,virusBINY,HB_Abun,HBSiteBin,ShannonDIV,SimpsonDIV,FisherDIV,Density,Name,Migratory,City,SBPV_PA,SBPV_CPB,ABPV_PA,ABPV_CPB,IAPV_PA,IAPV_CPB,DWV_PA,DWV_CPB,LSV.2_PA,LSV.2_CPB,CBPV_PA,CBPV_CPB,KBV_PA,KBV_CPB,VarroaTHR_PA,Varroa100,NosemaPA,NosemaCount,Apiary_name,lat,long,elevation,town,apiaryNotes,apiary,siteNotes,sumApiaries,sumColonies
796,ROCK,BQCV,199,27.824,0.376,108.544,27.01,48,7/27/15,ROCK49,Vagans,Trifolium repens,1/22/16,0,6.323,0,686323.712,2126885720,453455.0964,100740782,19.315,1,1,1,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
785,ROCK,DWV,199,NA,NA,NA,NA,48,7/27/15,ROCK49,Vagans,Trifolium repens,1/22/16,0,6.323,0,0,2126885720,0,2715361841,14.102,1,0,0,0.178571429,High,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
840,ROCK,IAPV,199,NA,NA,NA,NA,48,7/27/15,ROCK49,Vagans,Trifolium repens,1/22/16,0,6.323,0,0,2126885720,0,0,NA,1,0,0,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
797,ROCK,BQCV,376,32.005,1.031,7.309,4.675,73,7/27/15,ROCK4,Vagans,Trifolium pratense,8/13/16,1,9.734,0,71145.806,1409627653,70924.18144,100740782,19.315,1,1,1,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
801,ROCK,DWV,376,NA,NA,NA,NA,73,7/27/15,ROCK4,Vagans,Trifolium pratense,8/13/16,1,9.734,0,0,1409627653,0,2715361841,14.102,1,0,0,0.178571429,High,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
817,ROCK,IAPV,376,NA,NA,NA,NA,73,7/27/15,ROCK4,Vagans,Trifolium pratense,8/13/16,1,9.734,0,0,1409627653,0,0,NA,1,0,0,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
846,ROCK,BQCV,377,30.714,0.103,15.481,1.069,73,7/27/15,ROCK41,Vagans,Trifolium pratense,8/13/16,1,7.774,0,120349.294,666793899.1,253630.4361,100740782,19.315,1,1,1,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
816,ROCK,DWV,377,NA,NA,NA,NA,73,7/27/15,ROCK41,Vagans,Trifolium pratense,8/13/16,1,7.774,0,0,666793899.1,0,2715361841,14.102,1,0,0,0.178571429,High,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
829,ROCK,IAPV,377,NA,NA,NA,NA,73,7/27/15,ROCK41,Vagans,Trifolium pratense,8/13/16,1,7.774,0,0,666793899.1,0,0,NA,1,0,0,0.178571429,NA,0.754972646,0.470509418,0.502122168,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.849911,-72.942441,117,Fairfield, ,N,"Red Clover field, collected with Caitlin and Alex",1,7
879,SAND,BQCV,246,23.558,0.022,1853.467,27.805,54,7/19/15,SAND4,Bimaculatus,Trifolium pratense,3/28/16,1,9.989,0,18514281.86,803681616.7,32372204.54,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
896,SAND,DWV,246,33.634,NA,0,NA,54,7/19/15,SAND4,Bimaculatus,Trifolium pratense,3/28/16,1,9.989,0,0,803681616.7,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
891,SAND,IAPV,246,NA,NA,NA,NA,54,7/19/15,SAND4,Bimaculatus,Trifolium pratense,3/28/16,1,9.989,0,0,803681616.7,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
848,SAND,BQCV,247,22.215,0.296,4596.233,905.363,54,7/19/15,SAND10,Bimaculatus,Trifolium pratense,3/28/16,0,9.237,0,42455404.22,608745863.2,98004585.51,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
861,SAND,DWV,247,39.294,NA,0.072,NA,54,7/19/15,SAND10,Bimaculatus,Trifolium pratense,3/28/16,0,9.237,0,665.064,608745863.2,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
870,SAND,IAPV,247,NA,NA,NA,NA,54,7/19/15,SAND10,Bimaculatus,Trifolium pratense,3/28/16,0,9.237,0,0,608745863.2,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
878,SAND,BQCV,251,23.3,0.224,2215.286,330.795,54,7/19/15,SAND13,Bimaculatus,Trifolium pratense,3/30/16,1,6.244,0,13832245.78,450490551,43147580.75,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
902,SAND,DWV,251,NA,NA,NA,NA,54,7/19/15,SAND13,Bimaculatus,Trifolium pratense,3/30/16,1,6.244,0,0,450490551,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
876,SAND,IAPV,251,NA,NA,NA,NA,54,7/19/15,SAND13,Bimaculatus,Trifolium pratense,3/30/16,1,6.244,0,0,450490551,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
886,SAND,BQCV,253,26.584,0.046,244.914,7.573,54,7/19/15,SAND25,Bimaculatus,Trifolium pratense,3/30/16,1,8.5745,0,2100015.093,906682635.4,3254741.915,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
904,SAND,DWV,253,NA,NA,NA,NA,54,7/19/15,SAND25,Bimaculatus,Trifolium pratense,3/30/16,1,8.5745,0,0,906682635.4,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
907,SAND,IAPV,253,NA,NA,NA,NA,54,7/19/15,SAND25,Bimaculatus,Trifolium pratense,3/30/16,1,8.5745,0,0,906682635.4,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
880,SAND,BQCV,260,22.011,0.036,5219.493,124.026,55,7/19/15,SAND2,Bimaculatus,Trifolium pratense,3/30/16,1,10.997,0,57398764.52,2405036312,33537473.74,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
855,SAND,DWV,260,NA,NA,NA,NA,55,7/19/15,SAND2,Bimaculatus,Trifolium pratense,3/30/16,1,10.997,0,0,2405036312,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
869,SAND,IAPV,260,NA,NA,NA,NA,55,7/19/15,SAND2,Bimaculatus,Trifolium pratense,3/30/16,1,10.997,0,0,2405036312,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
851,SAND,BQCV,261,25.719,0.05,436.875,14.519,55,7/19/15,SAND32,Bimaculatus,Trifolium pratense,4/4/16,1,10.768,0,4704270,1487288436,4444741.191,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
903,SAND,DWV,261,NA,NA,NA,NA,55,7/19/15,SAND32,Bimaculatus,Trifolium pratense,4/4/16,1,10.768,0,0,1487288436,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
905,SAND,IAPV,261,NA,NA,NA,NA,55,7/19/15,SAND32,Bimaculatus,Trifolium pratense,4/4/16,1,10.768,0,0,1487288436,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
881,SAND,BQCV,262,26.932,0.039,194.037,5.066,55,7/19/15,SAND11,Bimaculatus,Trifolium pratense,4/4/16,1,5.053,0,980468.961,378822753.1,3637032.925,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
862,SAND,DWV,262,NA,NA,NA,NA,55,7/19/15,SAND11,Bimaculatus,Trifolium pratense,4/4/16,1,5.053,0,0,378822753.1,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
872,SAND,IAPV,262,34.281,NA,4.918,NA,55,7/19/15,SAND11,Bimaculatus,Trifolium pratense,4/4/16,1,5.053,0,24850.654,378822753.1,0,0,32.592,1,1,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
883,SAND,BQCV,267,22.094,1.02,5522.846,3501.138,62,7/19/15,SAND5,Bimaculatus,Trifolium pratense,4/4/16,1,9.426,0,52058346.4,3028322880,24156701.35,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
865,SAND,DWV,267,NA,NA,NA,NA,56,7/19/15,SAND5,Bimaculatus,Trifolium pratense,4/4/16,1,9.426,0,0,3028322880,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
867,SAND,IAPV,267,NA,NA,NA,NA,62,7/19/15,SAND5,Bimaculatus,Trifolium pratense,4/4/16,1,9.426,0,0,3028322880,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
850,SAND,BQCV,276,27.672,0.882,128.694,71.845,62,7/22/15,SAND41,Bimaculatus,Trifolium pratense,4/6/16,0,8.4555,0,1088172.117,2183556606,700297.5024,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
898,SAND,DWV,276,36.377,NA,0.474,NA,62,7/22/15,SAND41,Bimaculatus,Trifolium pratense,4/6/16,0,8.4555,0,4007.907,2183556606,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
899,SAND,DWV,276,NA,NA,NA,NA,62,7/22/15,SAND41,Bimaculatus,Trifolium pratense,4/6/16,0,8.4555,0,0,2183556606,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
895,SAND,BQCV,277,26.266,NA,302.946,NA,62,7/19/15,SAND3,Bimaculatus,Trifolium pratense,4/6/16,1,8.283,0,2509301.718,2750078920,1282204.114,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
894,SAND,DWV,277,36.259,NA,0.511,NA,62,7/19/15,SAND3,Bimaculatus,Trifolium pratense,4/6/16,1,8.283,0,4232.613,2750078920,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
888,SAND,BQCV,178,25.444,0.043,525.042,15.029,43,7/22/15,SAND45,Vagans,Trifolium pratense,1/22/16,1,6.058,0,3180704.436,651091455.7,6864845.342,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
864,SAND,DWV,178,NA,NA,NA,NA,43,7/22/15,SAND45,Vagans,Trifolium pratense,1/22/16,1,6.058,0,0,651091455.7,0,0,NA,1,0,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
892,SAND,IAPV,178,NA,NA,NA,NA,43,7/22/15,SAND45,Vagans,Trifolium pratense,1/22/16,1,6.058,0,0,651091455.7,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
877,SAND,BQCV,179,32.585,NA,4.421,NA,43,7/19/15,SAND31,Vagans,Trifolium pratense,1/22/16,0,1.77,0,7825.17,240814801.2,0,13878919.47,22.377,1,1,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
860,SAND,DWV,179,37.988,NA,0.167,NA,43,7/19/15,SAND31,Vagans,Trifolium pratense,1/22/16,0,1.77,0,295.59,240814801.2,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
906,SAND,IAPV,179,39.252,NA,0.201,NA,43,7/19/15,SAND31,Vagans,Trifolium pratense,1/22/16,0,1.77,0,355.77,240814801.2,0,0,32.592,1,1,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
887,SAND,BQCV,183,25.019,0.125,698.731,58.136,47,7/22/15,SAND47,Vagans,Trifolium pratense,1/22/16,0,4.9475,0,3456971.623,717556556.1,6770006.985,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
858,SAND,DWV,183,39.029,NA,0.085,NA,47,7/22/15,SAND47,Vagans,Trifolium pratense,1/22/16,0,4.9475,0,420.5375,717556556.1,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
908,SAND,IAPV,183,NA,NA,NA,NA,47,7/22/15,SAND47,Vagans,Trifolium pratense,1/22/16,0,4.9475,0,0,717556556.1,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
853,SAND,BQCV,184,21.473,0.056,7479.835,280.132,47,7/19/15,SAND15,Vagans,Trifolium pratense,1/22/16,1,9.231,0,69046356.89,2296550305,42248787.04,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
890,SAND,DWV,184,33.887,NA,2.374,NA,47,7/19/15,SAND15,Vagans,Trifolium pratense,1/22/16,1,9.231,0,21914.394,2296550305,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
871,SAND,IAPV,184,33.587,NA,7.686,NA,47,7/19/15,SAND15,Vagans,Trifolium pratense,1/22/16,1,9.231,0,70949.466,2296550305,0,0,32.592,1,1,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
882,SAND,BQCV,186,25.291,0.076,581.819,29.553,47,7/22/15,SAND46,Vagans,Trifolium pratense,1/22/16,1,4.451,0,2589676.369,419905203.5,8666498.703,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
856,SAND,DWV,186,36.008,NA,0.602,NA,47,7/22/15,SAND46,Vagans,Trifolium pratense,1/22/16,1,4.451,0,2679.502,419905203.5,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
873,SAND,IAPV,186,NA,NA,NA,NA,47,7/22/15,SAND46,Vagans,Trifolium pratense,1/22/16,1,4.451,0,0,419905203.5,0,0,32.592,1,0,0,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
884,SAND,BQCV,187,23.696,0.036,1690.485,40.237,47,7/19/15,SAND38,Vagans,Trifolium pratense,1/22/16,1,3.653,0,6175341.705,318489088.1,27246823.31,13878919.47,22.377,1,1,1,0.111111111,NA,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
866,SAND,DWV,187,36.437,0.679,0.478,0.203,47,7/19/15,SAND38,Vagans,Trifolium pratense,1/22/16,1,3.653,0,1746.134,318489088.1,0,0,NA,1,1,0,0.111111111,Low,0.889762767,0.544159847,0.586609286,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.654202,-73.16209,98,Milton,Sans hb,N,"field across from house of guy asking about Heinrich, lightning storm",2,4
