well,sample_name,target_name,amp_score,amp_status,task,Ct,Ct_mean,Ct_sd,quantity,quantity_mean,quantity_sd,intercept,r_squared,slope,efficiency,auto_threshold,threshold,auto_baseline,baseline_start,baseline_end,omit,run
B8,341,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.043,TRUE,3,39,TRUE,63
B9,342,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.043,TRUE,3,39,FALSE,63
B10,343,DWV,1.145,Amp,UNKNOWN,31.148,31.081,0.095,13.984,6.992,9.888,35.2228,0.993,-3.5567,91.05548,TRUE,0.043,TRUE,3,28,FALSE,63
B11,344,DWV,1.115,Amp,UNKNOWN,34.175,33.631,0.769,1.97,0.985,1.393,35.2228,0.993,-3.5567,91.05548,TRUE,0.043,TRUE,3,31,FALSE,63
C1,334,BQCV,1.141,Amp,UNKNOWN,27.176,27.141,0.05,164.815,168.796,5.631,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,23,FALSE,63
C2,335,BQCV,1.143,Amp,UNKNOWN,29.128,29.128,NA,44.663,44.663,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,25,FALSE,63
C3,336,BQCV,0,No Amp,UNKNOWN,Undetermined,31.513,NA,2.53E+10,9.061,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,39,FALSE,63
C4,337,BQCV,1.126,Amp,UNKNOWN,30.798,30.138,0.934,14.617,24.985,14.663,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,27,FALSE,63
C5,338,BQCV,1.156,Amp,UNKNOWN,25.871,25.764,0.151,394.666,424.948,42.825,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
C6,339,BQCV,1.13,Amp,UNKNOWN,28.209,28.028,0.255,82.612,93.867,15.917,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,24,FALSE,63
C7,340,BQCV,1.143,Amp,UNKNOWN,25.302,25.39,0.124,577.278,545.394,45.091,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
C8,341,BQCV,1.147,Amp,UNKNOWN,31.745,31.689,0.079,7.756,8.058,0.427,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,28,FALSE,63
C9,342,BQCV,1.154,Amp,UNKNOWN,27.481,27.292,0.267,134.402,153.711,27.306,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,24,FALSE,63
C10,343,BQCV,1.16,Amp,UNKNOWN,19.789,19.765,0.034,23071.324,23443.46,526.281,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,16,FALSE,63
C11,344,BQCV,1.164,Amp,UNKNOWN,25.817,25.863,0.065,409.168,396.998,17.21,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
C12,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,39,TRUE,63
D1,334,BQCV,1.148,Amp,UNKNOWN,27.106,27.141,0.05,172.778,168.796,5.631,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,23,FALSE,63
D2,335,BQCV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,39,TRUE,63
D3,336,BQCV,1.109,Amp,UNKNOWN,31.513,31.513,NA,9.061,9.061,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,28,FALSE,63
D4,337,BQCV,1.152,Amp,UNKNOWN,29.477,30.138,0.934,35.354,24.985,14.663,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,26,FALSE,63
D5,338,BQCV,1.145,Amp,UNKNOWN,25.657,25.764,0.151,455.23,424.948,42.825,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
D6,339,BQCV,1.154,Amp,UNKNOWN,27.848,28.028,0.255,105.122,93.867,15.917,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,24,FALSE,63
D7,340,BQCV,1.141,Amp,UNKNOWN,25.477,25.39,0.124,513.51,545.394,45.091,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
D8,341,BQCV,1.163,Amp,UNKNOWN,31.633,31.689,0.079,8.359,8.058,0.427,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,28,FALSE,63
D9,342,BQCV,1.149,Amp,UNKNOWN,27.103,27.292,0.267,173.019,153.711,27.306,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,23,FALSE,63
D10,343,BQCV,1.165,Amp,UNKNOWN,19.741,19.765,0.034,23815.598,23443.46,526.281,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,16,FALSE,63
D11,344,BQCV,1.156,Amp,UNKNOWN,25.908,25.863,0.065,384.829,396.998,17.21,34.8074,0.9981,-3.4422,95.21442,TRUE,0.057,TRUE,3,22,FALSE,63
E1,334,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E2,335,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E3,336,IAPV,0.942,No Amp,UNKNOWN,37.205,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,34,TRUE,63
E4,337,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E5,338,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E6,339,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E7,340,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E8,341,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E9,342,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E10,343,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
E11,344,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,63
E12,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F1,334,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F2,335,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F3,336,IAPV,0,No Amp,UNKNOWN,Undetermined,37.205,NA,3.53E+10,0,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,63
F4,337,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,63
F5,338,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F6,339,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F7,340,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F8,341,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F9,342,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F10,343,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,TRUE,63
F11,344,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.04,TRUE,3,39,FALSE,63
G1,334,ACTIN,1.233,Amp,UNKNOWN,18.99,18.942,0.068,80210.03,82769.19,3619.198,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
G2,335,ACTIN,1.229,Amp,UNKNOWN,18.38,18.383,0.005,118717.54,118449.016,379.748,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
G3,336,ACTIN,1.234,Amp,UNKNOWN,19.847,19.914,0.095,46245.14,44340.934,2692.955,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,15,FALSE,63
G4,337,ACTIN,1.234,Amp,UNKNOWN,19.377,19.434,0.081,62551.973,60344.59,3121.71,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,15,FALSE,63
G5,338,ACTIN,1.237,Amp,UNKNOWN,17.498,17.43,0.096,209127.77,218701.47,13539.239,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
G6,339,ACTIN,1.245,Amp,UNKNOWN,19.884,20.038,0.218,45161.055,41100.8,5742.065,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,15,FALSE,63
G7,340,ACTIN,1.241,Amp,UNKNOWN,18.471,18.346,0.178,111936.2,121738.555,13862.621,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
G8,341,ACTIN,1.249,Amp,UNKNOWN,18.265,18.352,0.123,127757.79,121006.87,9547.25,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
G9,342,ACTIN,1.244,Amp,UNKNOWN,18.035,18.167,0.187,148134.83,136551.52,16381.268,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
G10,343,ACTIN,1.246,Amp,UNKNOWN,17.821,17.766,0.077,170009.67,176157.11,8693.787,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
G11,344,ACTIN,1.244,Amp,UNKNOWN,17.925,17.914,0.017,158946.84,160166.73,1725.173,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
G12,No Sample,ACTIN,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,39,TRUE,63
H1,334,ACTIN,1.235,Amp,UNKNOWN,18.894,18.942,0.068,85328.34,82769.19,3619.198,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
H2,335,ACTIN,1.235,Amp,UNKNOWN,18.387,18.383,0.005,118180.49,118449.016,379.748,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
H3,336,ACTIN,1.235,Amp,UNKNOWN,19.981,19.914,0.095,42436.727,44340.934,2692.955,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,15,FALSE,63
H4,337,ACTIN,1.236,Amp,UNKNOWN,19.491,19.434,0.081,58137.207,60344.59,3121.71,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,15,FALSE,63
H5,338,ACTIN,1.236,Amp,UNKNOWN,17.362,17.43,0.096,228275.16,218701.47,13539.239,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
H6,339,ACTIN,1.231,Amp,UNKNOWN,20.193,20.038,0.218,37040.547,41100.8,5742.065,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,16,FALSE,63
H7,340,ACTIN,1.232,Amp,UNKNOWN,18.22,18.346,0.178,131540.9,121738.555,13862.621,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
H8,341,ACTIN,1.237,Amp,UNKNOWN,18.439,18.352,0.123,114255.945,121006.87,9547.25,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
H9,342,ACTIN,1.239,Amp,UNKNOWN,18.3,18.167,0.187,124968.22,136551.52,16381.268,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,14,FALSE,63
H10,343,ACTIN,1.248,Amp,UNKNOWN,17.712,17.766,0.077,182304.55,176157.11,8693.787,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
H11,344,ACTIN,1.247,Amp,UNKNOWN,17.902,17.914,0.017,161386.61,160166.73,1725.173,36.5667,0.9988,-3.584,90.11565,TRUE,0.102,TRUE,3,13,FALSE,63
A1,345,DWV,1.053,Amp,UNKNOWN,36.386,35.979,0.576,0.471,0.634,0.231,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,33,FALSE,64
A2,346,DWV,1.04,Inconclusive,UNKNOWN,36.709,36.709,NA,0.382,0.382,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,33,FALSE,64
A3,347,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A4,348,DWV,1.146,Amp,UNKNOWN,30.988,30.984,0.006,15.51,15.552,0.06,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,27,FALSE,64
A5,349,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A6,350,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A7,351,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A8,352,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A9,353,DWV,1.057,Inconclusive,UNKNOWN,36.515,36.515,NA,0.433,0.433,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,33,FALSE,64
A10,354,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A11,355,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
A12,No Sample,DWV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B1,345,DWV,1.111,Amp,UNKNOWN,35.572,35.979,0.576,0.797,0.634,0.231,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,32,FALSE,64
B2,346,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B3,347,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B4,348,DWV,1.145,Amp,UNKNOWN,30.98,30.984,0.006,15.595,15.552,0.06,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,27,FALSE,64
B5,349,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B6,350,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B7,351,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B8,352,DWV,1.145,Amp,UNKNOWN,34.437,34.437,NA,1.663,1.663,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,31,FALSE,64
B9,353,DWV,0,No Amp,UNKNOWN,Undetermined,36.515,NA,1.53E+10,0.433,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,FALSE,64
B10,354,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,TRUE,64
B11,355,DWV,0,No Amp,UNKNOWN,Undetermined,NA,NA,1.53E+10,NA,NA,35.2228,0.993,-3.5567,91.05548,TRUE,0.053,TRUE,3,39,FALSE,64
C1,345,BQCV,1.167,Amp,UNKNOWN,23.238,23.164,0.104,2296.903,2416.2,168.712,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,20,FALSE,64
C2,346,BQCV,1.154,Amp,UNKNOWN,23.373,23.334,0.055,2097.473,2153.786,79.64,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,20,FALSE,64
C3,347,BQCV,1.169,Amp,UNKNOWN,23.181,23.114,0.095,2385.289,2497.429,158.591,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,20,FALSE,64
C4,348,BQCV,1.176,Amp,UNKNOWN,22.527,22.559,0.045,3693.951,3616.945,108.904,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
C5,349,BQCV,1.187,Amp,UNKNOWN,23.872,23.846,0.036,1502.674,1528.751,36.878,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,20,FALSE,64
C6,350,BQCV,1.163,Amp,UNKNOWN,20.961,20.901,0.086,10530.698,10976.685,630.72,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,17,FALSE,64
C7,351,BQCV,1.171,Amp,UNKNOWN,22.946,22.98,0.048,2791.41,2729.767,87.176,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
C8,352,BQCV,1.165,Amp,UNKNOWN,25.237,25.249,0.018,603.177,598.019,7.294,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,22,FALSE,64
C9,353,BQCV,1.17,Amp,UNKNOWN,25.414,25.489,0.106,535.607,510.147,36.006,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,22,FALSE,64
C10,354,BQCV,1.176,Amp,UNKNOWN,19.853,19.867,0.019,22101.842,21902.406,282.046,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,16,FALSE,64
C11,355,BQCV,1.173,Amp,UNKNOWN,21.552,21.627,0.107,7094.225,6753.976,481.184,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,18,FALSE,64
C12,No Sample,BQCV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,39,TRUE,64
D1,345,BQCV,1.168,Amp,UNKNOWN,23.09,23.164,0.104,2535.498,2416.2,168.712,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
D2,346,BQCV,1.163,Amp,UNKNOWN,23.295,23.334,0.055,2210.1,2153.786,79.64,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
D3,347,BQCV,1.173,Amp,UNKNOWN,23.047,23.114,0.095,2609.57,2497.429,158.591,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
D4,348,BQCV,1.182,Amp,UNKNOWN,22.591,22.559,0.045,3539.938,3616.945,108.904,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
D5,349,BQCV,1.177,Amp,UNKNOWN,23.821,23.846,0.036,1554.828,1528.751,36.878,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,20,FALSE,64
D6,350,BQCV,1.187,Amp,UNKNOWN,20.84,20.901,0.086,11422.671,10976.685,630.72,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,17,FALSE,64
D7,351,BQCV,1.163,Amp,UNKNOWN,23.014,22.98,0.048,2668.124,2729.767,87.176,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,19,FALSE,64
D8,352,BQCV,1.185,Amp,UNKNOWN,25.262,25.249,0.018,592.861,598.019,7.294,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,22,FALSE,64
D9,353,BQCV,1.177,Amp,UNKNOWN,25.564,25.489,0.106,484.686,510.147,36.006,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,22,FALSE,64
D10,354,BQCV,1.177,Amp,UNKNOWN,19.88,19.867,0.019,21702.969,21902.406,282.046,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,16,FALSE,64
D11,355,BQCV,1.156,Amp,UNKNOWN,21.703,21.627,0.107,6413.728,6753.976,481.184,34.8074,0.9981,-3.4422,95.21442,TRUE,0.058,TRUE,3,18,FALSE,64
E1,345,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E2,346,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E3,347,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E4,348,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
E5,349,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E6,350,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E7,351,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E8,352,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E9,353,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E10,354,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
E11,355,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
E12,No Sample,IAPV,0,No Amp,NTC,Undetermined,NA,NA,NA,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
F1,345,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F2,346,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F3,347,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
F4,348,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
F5,349,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F6,350,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F7,351,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F8,352,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F9,353,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F10,354,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,0,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,TRUE,64
F11,355,IAPV,0,No Amp,UNKNOWN,Undetermined,NA,NA,3.53E+10,NA,NA,36.7574,0.9983,-3.5795,90.26926,TRUE,0.2,TRUE,3,39,FALSE,64
G1,345,ACTIN,1.294,Amp,UNKNOWN,16.979,17.032,0.075,292016.2,282372.4,13638.362,36.5667,0.9988,-3.584,90.11565,TRUE,0.134,TRUE,3,12,FALSE,64
G2,346,ACTIN,1.284,Amp,UNKNOWN,16.651,16.621,0.042,360422.34,367501.66,10011.661,36.5667,0.9988,-3.584,90.11565,TRUE,0.134,TRUE,3,12,FALSE,64
G3,347,ACTIN,1.28,Amp,UNKNOWN,18.351,18.333,0.026,120913.34,122344.04,2023.315,36.5667,0.9988,-3.584,90.11565,TRUE,0.134,TRUE,3,13,FALSE,64
G4,348,ACTIN,1.301,Amp,UNKNOWN,17.172,17.131,0.057,257923.12,264807.84,9736.477,36.5667,0.9988,-3.584,90.11565,TRUE,0.134,TRUE,3,12,FALSE,64
